sysid,sum_min,num_trip,pct_ttl_num_trips,yroverchange,year,assigned_month
56,4034851.817,281913,0.069717493,0.221158553,2023,11
56,528855.6833,40748,0.241315188,3.462111257,2023,11
56,318208.4167,24516,0.379692727,3.194354149,2023,11
54,0,0,0,0,2023,11
54,0,0,0,0,2023,11
54,0,0,0,0,2023,11
53,0,0,0,0,2023,11
53,0,0,0,0,2023,11
53,330265,24407,0.006035886,-0.027880671,2023,11
43,0,0,0,0,2023,11
43,1081146,85499,0.021144026,0.179556868,2023,11
43,0,0,0,0,2023,11
4,4034830.6,322508,0.079756695,0.171452856,2023,11
4,922219.4667,68966,0.408426015,0.07139972,2023,11
4,235724.0667,17362,0.268894809,-0.10338773,2023,11
29,223449.9333,23885,0.005906795,2.631594952,2023,11
29,0,0,0,0,2023,11
29,0,0,0,0,2023,11
3,0,0,0,0,2023,11
3,32361482.38,2678072,0.66229108,0.150640977,2023,11
3,0,0,0,0,2023,11
1,3577441.85,250950,0.062060298,-0.127755417,2023,11
1,0,0,0,0,2023,11
1,0,0,0,0,2023,11
9999,454489.6667,60463,0.017630313,0.250579135,2023,12
9999,0,0,0,0,2023,12
9999,0,0,0,0,2023,12
73,0,0,0,0,2023,12
73,733670,40381,0.011774634,0.63505689,2023,12
73,0,0,0,0,2023,12
60,162022.9167,16402,0.31561123,0.216494845,2023,12
60,413730,42500,0.327053898,0.260379597,2023,12
60,1915766.367,177414,0.051731875,0.250962474,2023,12
58,24706.25,1895,0.00055256,0.772684752,2023,12
58,4475.25,337,0.002593345,0.271698113,2023,12
58,1051.616667,106,0.002039678,0.092783505,2023,12
56,464470.4167,38077,0.293017207,3.747163695,2023,12
56,288469.7,23985,0.46152514,3.629415171,2023,12
56,2757921.967,221020,0.064446881,0.353783206,2023,12
54,0,0,0,0,2023,12
54,0,0,0,0,2023,12
54,0,0,0,0,2023,12
53,0,0,0,0,2023,12
53,296144,19618,0.005720382,-0.414370578,2023,12
53,0,0,0,0,2023,12
43,0,0,0,0,2023,12
43,0,0,0,0,2023,12
43,795629,67677,0.019733832,0.432165908,2023,12
4,3666180.333,311504,0.090830972,0.377409884,2023,12
4,615995.6667,49034,0.37733555,-0.052775953,2023,12
4,139714.8,11476,0.220823953,-0.261043142,2023,12
29,0,0,0,0,2023,12
29,165639.4333,18004,0.005249759,3.655805534,2023,12
29,0,0,0,0,2023,12
3,0,0,0,0,2023,12
3,0,0,0,0,2023,12
3,25814243.58,2317169,0.675659741,0.418835892,2023,12
1,2672004.65,194346,0.056669051,0.234130915,2023,12
1,0,0,0,0,2023,12
1,0,0,0,0,2023,12
