sysid,sum_min,num_trip,lat,lng,sysname,year,assigned_month,pct_ttl_num_trips,yroverchange
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2023,6,0,0
43,1467170,99056,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2023,6,0.020289762,0.062012179
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2023,6,0,0
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2023,6,0,0
4,361360.2,24872,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2023,6,0.281074484,-0.148219178
4,1106126.3,80462,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2023,6,0.354336395,-0.009454635
4,3795848.033,295350,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2023,6,0.060496904,-0.141049876
29,265338.1667,11552,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2023,6,0.00236621,0.604667315
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2023,6,0,0
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2023,6,0,0
3,43999745.78,3158048,40.909849,-72.673371,"CitiBike (New York, NY)",2023,6,0.646866861,0.025404847
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2023,6,0,0
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2023,6,0,0
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2023,6,0,0
1,5752827.783,331258,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2023,6,0.067851984,-0.080597396
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2023,6,0,0
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2019,7,0,0
9999,499613.05,49894,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2019,7,0.010899539,
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2019,7,0,0
74,457913.6333,19275,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2019,7,0.004210699,
74,138187.4833,7582,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2019,7,0.063307839,
74,335893.9833,18657,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2019,7,0.24730912,
73,4855,240,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2019,7,0.002003941,
73,553276,34161,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2019,7,0.007462603,
73,29836,931,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2019,7,0.012340933,
60,12505080.35,626564,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2019,7,0.136875345,
60,0,0,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2019,7,0,0
60,0,0,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2019,7,0,0
58,131556.95,5463,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2019,7,0.001193414,
58,0,0,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2019,7,0,0
58,0,0,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2019,7,0,0
56,0,0,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2019,7,0,0
56,6646831.583,398663,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2019,7,0.087089484,
56,0,0,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2019,7,0,0
54,313631.95,10084,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,7,0.002202889,
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,7,0,0
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,7,0,0
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2019,7,0,0
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2019,7,0,0
53,191358,8856,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2019,7,0.001934628,
43,1664310,98250,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2019,7,0.021463095,
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2019,7,0,0
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2019,7,0,0
4,5145371.933,417580,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2019,7,0.091221976,
4,721258.5667,55852,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2019,7,0.740349947,
4,1223368.933,84940,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2019,7,0.709228149,
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2019,7,0,0
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2019,7,0,0
29,346679,13442,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2019,7,0.002936457,
25,480852.4,27002,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2019,7,0.225460071,
25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2019,7,0,0
25,1252355.233,55932,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2019,7,0.012218563,
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2019,7,0,0
3,36095579.57,2484086,40.909849,-72.673371,"CitiBike (New York, NY)",2019,7,0.542658256,
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2019,7,0,0
1,6364091.883,355375,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2019,7,0.077633052,
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2019,7,0,0
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2019,7,0,0
9999,910550.2333,43381,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2020,7,0.011036701,-0.130536738
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2020,7,0,0
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2020,7,0,0
74,50901.6,2280,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2020,7,0.025415227,-0.699287787
74,116178.3333,5550,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2020,7,0.056687605,-0.702524522
74,232579.9667,7474,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2020,7,0.001901485,-0.612243839
73,24031,1435,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2020,7,0.015995987,4.979166667
73,431007,18820,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2020,7,0.004788057,-0.44907936
73,28747,873,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2020,7,0.008916807,-0.062298604
60,1325.9,68,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2020,7,0.000757998,
60,14368415.42,588749,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2020,7,0.149785542,-0.060352973
60,8298.216667,312,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2020,7,0.003186763,
58,283252.4333,8456,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2020,7,0.002151318,0.547867472
58,16279.1,479,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2020,7,0.004892498,
58,5408.466667,194,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2020,7,0.002162524,
56,5205587.633,243998,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2020,7,0.062076322,-0.387959254
56,44917.3,2463,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2020,7,0.027455133,
56,87774.11667,3717,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2020,7,0.037965375,
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2020,7,0,0
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2020,7,0,0
54,373173,11153,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2020,7,0.002837471,0.10600952
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2020,7,0,0
53,302790,9486,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2020,7,0.002413364,0.071138211
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2020,7,0,0
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2020,7,0,0
43,2296724,113305,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2020,7,0.028826292,0.153231552
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2020,7,0,0
4,1375448.433,77028,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2020,7,0.858633374,-0.093148105
4,3401140.033,183140,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2020,7,0.046593241,-0.561425356
4,1470280.233,80274,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2020,7,0.819917267,0.437262766
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2020,7,0,0
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2020,7,0,0
29,492784,12295,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2020,7,0.003128011,-0.085329564
25,165372.2333,6700,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2020,7,0.068433686,
25,978361.55,35954,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2020,7,0.009147174,-0.357183723
25,147454.8833,6242,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2020,7,0.069579757,-0.768831938
3,44184902.22,2372137,40.909849,-72.673371,"CitiBike (New York, NY)",2020,7,0.603503067,-0.045066475
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2020,7,0,0
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2020,7,0,0
1,6001529.45,282265,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2020,7,0.071811954,-0.205726345
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2020,7,0,0
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2020,7,0,0
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2021,7,0,0
9999,1326791.383,88945,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2021,7,0.016533508,1.050321569
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2021,7,0,0
73,828,38,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2021,7,0.000176999,-0.956471936
73,355,23,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2021,7,0.000175627,-0.983972125
73,627814,26514,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2021,7,0.004928545,0.408820404
60,1538089.367,85718,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2021,7,0.399262195,273.7371795
60,14013304.73,738727,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2021,7,0.137317993,0.254740135
60,880079.9333,52405,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2021,7,0.40016341,769.6617647
58,127192.1667,5023,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2021,7,0.000933698,-0.405983917
58,5942.516667,340,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2021,7,0.002596232,0.75257732
58,14416.9,756,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2021,7,0.00352134,0.5782881
56,376171.1667,19836,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2021,7,0.092393254,4.336561743
56,5630856.917,301316,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2021,7,0.056010012,0.234911762
56,254718.1167,14640,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2021,7,0.111790713,4.943970767
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2021,7,0,0
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2021,7,0,0
54,354403,11293,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2021,7,0.002099195,0.012552676
53,424630,17118,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2021,7,0.003181973,0.80455408
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2021,7,0,0
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2021,7,0,0
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2021,7,0,0
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2021,7,0,0
43,1776883,110710,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2021,7,0.020579287,-0.022902785
4,841818.0667,54960,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2021,7,0.419673333,-0.286493223
4,1514014.7,98516,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2021,7,0.458873451,0.22724668
4,4514855.167,309522,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2021,7,0.057535382,0.690084089
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2021,7,0,0
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2021,7,0,0
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2021,7,0,0
25,166385.0333,9827,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2021,7,0.045772762,0.466716418
25,130504,8591,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2021,7,0.065600684,0.376321692
25,707491.6333,32609,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2021,7,0.006061512,-0.093035545
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2021,7,0,0
3,52581566.65,3392105,40.909849,-72.673371,"CitiBike (New York, NY)",2021,7,0.630540175,0.429978538
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2021,7,0,0
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2021,7,0,0
1,6339832.767,345799,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2021,7,0.064278718,0.225086355
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2021,7,0,0
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2022,7,0,0
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2022,7,0,0
9999,1563542.767,117933,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2022,7,0.019211018,0.32590927
73,0,0,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2022,7,0,0
73,0,0,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2022,7,0,0
73,763772,33867,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2022,7,0.005516857,0.277325187
60,12246792.28,709206,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2022,7,0.115528047,-0.039961989
60,2118229.883,139039,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2022,7,0.538066214,0.622051378
60,782029.65,53936,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2022,7,0.546508329,0.02921477
58,158191.5167,7058,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2022,7,0.001149732,0.405136373
58,18732.35,1045,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2022,7,0.004044039,0.382275132
58,5936.583333,356,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2022,7,0.003607182,0.047058824
56,124711.55,8458,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2022,7,0.085700969,-0.42226776
56,266534.8667,16542,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2022,7,0.064015789,-0.166061706
56,7453861.167,407056,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2022,7,0.066308498,0.350927266
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2022,7,0,0
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2022,7,0,0
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2022,7,0,0
53,428069,21594,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2022,7,0.003517614,0.261479145
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2022,7,0,0
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2022,7,0,0
43,1738522,113935,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2022,7,0.018559753,0.02913016
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2022,7,0,0
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2022,7,0,0
4,5500431.033,410476,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2022,7,0.066865608,0.326160984
4,1325498.633,92754,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2022,7,0.358948163,-0.058487961
4,449668.9667,30420,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2022,7,0.30823167,-0.44650655
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2022,7,0,0
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2022,7,0,0
29,253540.6833,8659,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2022,7,0.001410531,
25,85505.18333,5522,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2022,7,0.05595185,-0.357234315
25,604406.6833,30376,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2022,7,0.004948181,-0.068478028
25,149987.8167,9025,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2022,7,0.034925795,-0.081611886
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2022,7,0,0
3,57031679.52,3803465,40.909849,-72.673371,"CitiBike (New York, NY)",2022,7,0.619575811,0.121269831
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2022,7,0,0
1,8535148.2,475196,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2022,7,0.077408349,0.374197149
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2022,7,0,0
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2022,7,0,0
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2023,7,0,0
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2023,7,0,0
9999,1222165.433,116020,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2023,7,0.018408831,-0.016221075
73,986294,45090,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2023,7,0.007154406,0.331384534
73,0,0,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2023,7,0,0
73,0,0,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2023,7,0,0
60,9825049.433,610326,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2023,7,0.096840098,-0.139423524
60,1970163,143360,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2023,7,0.505356369,0.031077611
60,800182.9667,58857,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2023,7,0.51051262,0.091237763
58,21392.78333,1153,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2023,7,0.004064424,0.103349282
58,165793.15,8067,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2023,7,0.001279987,0.142958345
58,5483.083333,315,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2023,7,0.00273224,-0.115168539
56,7294898.8,443562,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2023,7,0.070379744,0.089682992
56,341182.5167,23282,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2023,7,0.201942927,1.752660203
56,528120.9167,36200,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2023,7,0.127608123,1.188369
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2023,7,0,0
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2023,7,0,0
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2023,7,0,0
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2023,7,0,0
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2023,7,0,0
53,329960,18100,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2023,7,0.002871917,-0.161804205
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2023,7,0,0
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2023,7,0,0
43,1787663,125308,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2023,7,0.019882553,0.099820073
4,498564.5333,32836,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2023,7,0.284812213,0.079421433
4,1454340.2,102968,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2023,7,0.362971084,0.11011924
4,4797135.4,372242,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2023,7,0.059063438,-0.093145519
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2023,7,0,0
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2023,7,0,0
29,360460.55,17252,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2023,7,0.002737366,0.992377873
3,55724739.2,4092159,40.909849,-72.673371,"CitiBike (New York, NY)",2023,7,0.649300664,0.075902894
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2023,7,0,0
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2023,7,0,0
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2023,7,0,0
1,7911008.317,454284,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2023,7,0.072080998,-0.044007104
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2023,7,0,0
9999,429873.6833,43424,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2019,8,0.011262354,
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2019,8,0,0
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2019,8,0,0
74,248805.1,14406,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2019,8,0.933756806,
74,104438.6833,6035,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2019,8,0.246376812,
74,333429.1,14490,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2019,8,0.003758095,
73,28072,1022,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2019,8,0.066243194,
73,482227,30741,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2019,8,0.007972919,
73,6429,399,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2019,8,0.016289039,
60,9827271.05,516241,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2019,8,0.133891143,
60,0,0,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2019,8,0,0
60,0,0,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2019,8,0,0
58,0,0,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2019,8,0,0
58,0,0,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2019,8,0,0
58,96515.8,4301,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2019,8,0.001115498,
56,0,0,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2019,8,0,0
56,0,0,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2019,8,0,0
56,5096560.033,319446,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2019,8,0.08285082,
54,196623.37,7183,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,8,0.001862967,
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,8,0,0
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,8,0,0
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2019,8,0,0
53,99405,5235,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2019,8,0.001357738,
